kdprov,nmprov,kdkab,nmkab,kdkec,nmkec,kddesa,nmdesa,klas,kdsls,kdsubsls,nmsls
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,002,PUNGGUR BESAR,1,0047,0,RT 046 RW 014 DUSUN PERINTIS
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,002,PUNGGUR BESAR,1,0048,0,RT 047 RW 014 DUSUN PERINTIS
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,002,PUNGGUR BESAR,1,0049,0,RT 058 RW 014 DUSUN PERINTIS
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,002,PUNGGUR BESAR,1,0050,0,RT 039 RW 015 DUSUN PERINTIS
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,002,PUNGGUR BESAR,1,0051,0,RT 040 RW 015 DUSUN PERINTIS
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,002,PUNGGUR BESAR,1,0052,0,RT 048 RW 015 DUSUN PERINTIS
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,002,PUNGGUR BESAR,1,0053,0,RT 049 RW 015 DUSUN PERINTIS
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,002,PUNGGUR BESAR,1,0054,0,RT 059 RW 015 DUSUN PERINTIS
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0001,0,RT 001 RW 001 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0002,0,RT 002 RW 001 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0003,0,RT 003 RW 002 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0004,0,RT 004 RW 002 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0005,0,RT 005 RW 002 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0006,0,RT 006 RW 003 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0007,0,RT 007 RW 003 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0008,0,RT 008 RW 003 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0009,0,RT 009 RW 003 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0010,0,RT 010. RW 004 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0011,0,RT 011 RW 004 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0012,0,RT 012 RW 004 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0013,0,RT 013 RW 005 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0014,0,RT 014 RW 005 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0015,0,RT 015 RW 006 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0016,0,RT 016 RW 006 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0017,0,RT 017 RW 006 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0018,0,RT 018 RW 007 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0019,0,RT 019 RW 007 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0020,0,RT 020 RW 007 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0021,0,RT 021 RW 007 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0022,0,RT 022 RW 007 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0023,0,RT 023 RW 008 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0024,0,RT 024 RW 008 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0025,0,RT 025 RW 008 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0026,0,RT 026 RW 008 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0027,0,RT 027 RW 008 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0028,0,RT 028 RW 009 DUSUN NUSA INDAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0029,0,RT 029 RW 009 DUSUN NUSA INDAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0030,0,RT 030 RW 009 DUSUN NUSA INDAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0031,0,RT 031 RW 010 DUSUN NUSA INDAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0032,0,RT 032 RW 010 DUSUN NUSA INDAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0033,0,RT 033 A RW 010 DUSUN NUSA INDAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0034,0,RT 033 B RW 010 DUSUN NUSA INDAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0035,0,RT 034 RW 011 DUSUN NUSA INDAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0036,0,RT 035 RW 011 DUSUN NUSA INDAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0037,0,RT 036 RW 011 DUSUN NUSA INDAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0038,0,RT 037 RW 012 DUSUN NUSA INDAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0039,0,RT 038 RW 012 DUSUN NUSA INDAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0040,0,RT 039 RW 013 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0041,0,RT 040 RW 013 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0042,0,RT 041 RW 013 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0043,0,RT 042 RW 014 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0044,0,RT 043 RW 014 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0045,0,RT 044 RW 014 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0046,0,RT 044 A RW 014 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0047,0,RT 045 RW 015 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0048,0,RT 046 RW 015 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0049,0,RT 047 A RW 015 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0050,0,RT 047 B RW 015 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0051,0,RT 047 C RW 015 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0052,0,RT 048 RW 015 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0053,0,RT 063 RW 015 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0054,0,RT 049 RW 016 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0055,0,RT 050 RW 016 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0056,0,RT 051 RW 017 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0057,0,RT 052 RW 017 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0058,0,RT 053 RW 018 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0059,0,RT 054 RW 018 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0060,0,RT 055 RW 018 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0061,0,RT 056 RW 018 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0062,0,RT 061 RW 018 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0063,0,RT 062 RW 018 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0064,0,RT 057 RW 019 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0065,0,RT 058 RW 019 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0066,0,RT 059 RW 019 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0067,0,RT 060 RW 019 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,003,PUNGGUR KECIL,1,0068,0,RT 064 RW 019 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0001,0,RT 001 RW 001 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0002,0,RT 002 RW 002 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0003,0,RT 003 RW 001 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0004,0,RT 004 RW 001 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0005,0,RT 018 RW 007 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0006,0,RT 019 RW 007 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0007,0,RT 020 RW 007 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0008,0,RT 021 RW 008 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0009,0,RT 022 RW 008 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0010,0,RT 023 RW 008 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0011,0,RT 005 RW 002 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0012,0,RT 006 RW 002 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0013,0,RT 007 RW 003 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0014,0,RT 014 RW 005 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0015,0,RT 015 RW RW 005 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0016,0,MRT 016 RW 006 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0017,0,RT 017 RW 006 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0018,0,RT 012 RW 004 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0019,0,RT 013 RW 005 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0020,0,RT 014 RW 005 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0021,0,RT 015 RW 005 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0022,0,RT 016 RW 006 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0023,0,RT 017 RW 006 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0024,0,RT 024 RW 009 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0025,0,RT 025 RW 009 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0026,0,RT 026 RW 009 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0027,0,RT 027 RW 009 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0028,0,RT 028 RW 010 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0029,0,RT 029 RW 010 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0030,0,RT 030 RW 011 DUSUN BERINGIN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0031,0,RT 031 RW 011 DUSUN BERINGIN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0032,0,RT 032 RW 011 DUSUN BERINGIN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0033,0,RT 033 RW 011 DUSUN BERINGIN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0034,0,RT 034 RW 011 DUSUN BERINGIN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0035,0,RT 035 RW 011 DUSUN BERINGIN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0036,0,RT 036 RW 012 DUSUN BERINGIN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0037,0,RT 037 RW 012 DUSUN BERINGIN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0038,0,RT 038 RW 012 DUSUN BERINGIN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0039,0,RT 039 RW 012 DUSUN BERINGIN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,004,KALIMAS,2,0040,0,RT 040 RW 012 DUSUN BERINGIN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0001,0,RT 022 RW 001 DUSUN REMBAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0002,0,RT 026 RW 001 DUSUN REMBAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0003,0,RT 027 RW 001 DUSUN REMBAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0004,0,RT 028 RW 001 DUSUN REMBAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0005,0,RT 018 RW 002 DUSUN REMBAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0006,0,RT 021 RW 002 DUSUN REMBAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0007,0,RT 023 RW 002 DUSUN REMBAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0008,0,RT 024 RW 002 DUSUN REMBAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0009,0,RT 025 RW 002 DUSUN REMBAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0010,0,RT 011 RW 003 DUSUN KAMPUNG TENGAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0011,0,RT 012 RW 003 DUSUN KAMPUNG TENGAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0012,0,RT 013 RW 003 DUSUN KAMPUNG TENGAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0013,0,RT 014 RW 003 DUSUN KAMPUNG TENGAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0014,0,RT 015 RW 003 DUSUN KAMPUNG TENGAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0015,0,RT 016 RW 004 DUSUN KAMPUNG TENGAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0016,0,RT 017 RW 004 DUSUN KAMPUNG TENGAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0017,0,RT 019 RW 004 DUSUN KAMPUNG TENGAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0018,0,RT 020 RW 004 DUSUN KAMPUNG TENGAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0019,0,RT 029 RW 004 DUSUN KAMPUNG TENGAH
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0020,0,RT 001 RW 005 DUSUN PARIT PANGERAN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0021,0,RT 002 RW 005 DUSUN PARIT PANGERAN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0022,0,RT 003 RW 005 DUSUN PARIT PANGERAN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0023,0,RT 004 RW 005 DUSUN PARIT PANGERAN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0024,0,RT 005 RW 005 DUSUN PARIT PANGERAN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0025,0,RT 006 RW 006 DUSUN PARIT PANGERAN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0026,0,RT 007 RW 006 DUSUN PARIT PANGERAN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0027,0,RT 008 RW 006 DUSUN PARIT PANGERAN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0028,0,RT 009 RW 006 DUSUN PARIT PANGERAN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,0029,0,RT 010 RW 006 DUSUN PARIT PANGERAN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,2001,0,HUTAN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,2002,0,PULAU TAIK MINYAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,2003,0,P. TEMPURUNG
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,005,TANJUNG SALEH,2,2004,0,P. DUA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0001,0,RT 001 RW 001 DUSUN KARYA TANI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0002,0,RT 002 RW 001 DUSUN KARYA TANI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0003,0,RT 003 RW 001 DUSUN KARYA TANI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0004,0,RT 004 RW 001 DUSUN KARYA TANI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0005,0,RT 016 RW 001 DUSUN KARYA TANI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0006,0,RT 005 RW 002 DUSUN KARYA MUDA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0007,0,RT 006 RW 002 DUSUN KARYA MUDA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0008,0,RT 007 RW 002 DUSUN KARYA MUDA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0009,0,RT 013 RW 002 DUSUN KARYA MUDA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0010,0,RT 017 RW 002 DUSUN KARYA MUDA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0011,0,RT 009 RW 003 DUSUN KARYA UTAMA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0012,0,RT 010 RW 003 DUSUN KARYA UTAMA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0013,0,RT 011 RW 003 DUSUN KARYA UTAMA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0014,0,RT 012 RW 003 DUSUN KARYA UTAMA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0015,0,RT 008 RW 004 DUSUN KARYA MAJU
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0016,0,RT 014 RW 004 DUSUN KARYA MAJU
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0017,0,RT 015 RW 004 DUSUN KARYA MAJU
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,006,SUNGAI BELIDAK,2,0018,0,RT 018 RW 004 DUSUN KARYA MAJU
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0001,0,RT 001 RW 001 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0002,0,RT 002 RW 001 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0003,0,RT 003 RW 001 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0004,0,RT 004 RW 001 DUSUN NIRWANA
